sId,studentId,ssId,status,isattended,attendedDate,acid
179,4577,5140,1,1,3/23/2018 14:01,1
180,4570,5146,1,1,3/23/2018 14:01,1
181,4557,5141,1,1,3/23/2018 14:01,1
182,4578,5144,0,1,3/23/2018 14:01,1
183,4526,5142,1,1,3/23/2018 14:01,1
184,4558,5172,1,1,3/23/2018 14:01,1
185,4563,5172,1,1,3/23/2018 14:02,1
186,4562,5172,1,1,3/23/2018 14:02,1
187,4562,5172,0,1,3/23/2018 14:02,1
188,4560,5142,1,1,3/23/2018 14:02,1
189,4543,5140,0,1,3/23/2018 14:02,1
190,4579,5142,0,1,3/23/2018 14:02,1
191,4550,5172,1,1,3/23/2018 14:02,1
192,4565,5172,1,1,3/23/2018 14:02,1
193,4573,5142,1,1,3/23/2018 14:02,1
194,4548,5142,0,1,3/23/2018 14:02,1
195,4551,5142,0,1,3/23/2018 14:02,1
196,4535,5143,1,1,3/23/2018 14:02,1
197,4580,5144,1,1,3/23/2018 14:02,1
198,4578,5144,0,1,3/23/2018 14:02,1
199,4534,5143,1,1,3/23/2018 14:02,1
200,4581,5143,1,1,3/23/2018 14:02,1
201,4561,5142,1,1,3/23/2018 14:02,1
202,4547,5143,1,1,3/23/2018 14:02,1
203,4575,5172,1,1,3/23/2018 14:02,1
204,4529,5172,1,1,3/23/2018 14:02,1
205,4549,5144,1,1,3/23/2018 14:03,1
206,4525,5143,1,1,3/23/2018 14:03,1
207,4544,5142,1,1,3/23/2018 14:03,1
208,4527,5144,1,1,3/23/2018 14:03,1
209,4526,5140,1,1,3/23/2018 14:03,1
210,4542,5141,1,1,3/23/2018 14:03,1
211,4533,5142,1,1,3/23/2018 14:03,1
212,4570,5141,1,1,3/23/2018 14:03,1
213,4556,5144,1,1,3/23/2018 14:03,1
214,4541,5140,1,1,3/23/2018 14:03,1
215,4574,5141,1,1,3/23/2018 14:03,1
216,4576,5172,1,1,3/23/2018 14:03,1
217,4530,5172,1,1,3/23/2018 14:03,1
218,4579,5142,0,1,3/23/2018 14:03,1
219,4548,5142,0,1,3/23/2018 14:03,1
220,4548,5142,0,1,3/23/2018 14:03,1
221,4548,5142,0,1,3/23/2018 14:03,1
222,4551,5142,1,1,3/23/2018 14:03,1
223,4548,5142,0,1,3/23/2018 14:03,1
224,4548,5142,1,1,3/23/2018 14:03,1
225,4564,5140,1,1,3/23/2018 14:03,1
226,4558,5144,1,1,3/23/2018 14:03,1
227,4563,5143,1,1,3/23/2018 14:03,1
228,4569,5172,1,1,3/23/2018 14:03,1
229,4538,5172,1,1,3/23/2018 14:03,1
230,4577,5146,1,1,3/23/2018 14:03,1
231,4578,5144,0,1,3/23/2018 14:03,1
232,4578,5144,1,1,3/23/2018 14:03,1
233,4565,5143,1,1,3/23/2018 14:03,1
234,4543,5146,1,1,3/23/2018 14:03,1
235,4573,5140,1,1,3/23/2018 14:04,1
236,4568,5142,1,1,3/23/2018 14:04,1
237,4562,5143,1,1,3/23/2018 14:04,1
238,4560,5140,1,1,3/23/2018 14:04,1
239,4534,5142,1,1,3/23/2018 14:04,1
240,4561,5140,1,1,3/23/2018 14:04,1
241,4544,5140,1,1,3/23/2018 14:04,1
242,4579,5142,0,1,3/23/2018 14:04,1
243,4579,5142,0,1,3/23/2018 14:04,1
244,4579,5142,1,1,3/23/2018 14:04,1
245,4579,5142,0,1,3/23/2018 14:04,1
246,4581,5142,1,1,3/23/2018 14:04,1
247,4526,5146,1,1,3/23/2018 14:04,1
248,4529,5143,1,1,3/23/2018 14:04,1
249,4547,5142,0,1,3/23/2018 14:05,1
250,4576,5143,1,1,3/23/2018 14:05,1
251,4525,5142,1,1,3/23/2018 14:05,1
252,4548,5140,1,1,3/23/2018 14:05,1
253,4550,5143,1,1,3/23/2018 14:05,1
254,4536,5172,1,1,3/23/2018 14:05,1
255,4565,5143,0,1,3/23/2018 14:05,1
256,4575,5143,1,1,3/23/2018 14:05,1
257,4533,5140,1,1,3/23/2018 14:05,1
258,4568,5142,0,1,3/23/2018 14:05,1
259,4558,5143,1,1,3/23/2018 14:05,1
260,4535,5142,1,1,3/23/2018 14:05,1
261,4551,5140,1,1,3/23/2018 14:05,1
262,4578,5172,1,1,3/23/2018 14:05,1
263,4573,5146,1,1,3/23/2018 14:05,1
264,4530,5143,1,1,3/23/2018 14:05,1
265,4580,5172,1,1,3/23/2018 14:05,1
266,4540,5172,1,1,3/23/2018 14:05,1
267,4577,5141,1,1,3/23/2018 14:05,1
268,4569,5143,1,1,3/23/2018 14:05,1
269,4564,5146,1,1,3/23/2018 14:05,1
270,4579,5142,0,1,3/23/2018 14:05,1
271,4579,5142,0,1,3/23/2018 14:05,1
272,4567,5143,0,1,3/23/2018 14:06,1
273,4548,5140,0,1,3/23/2018 14:06,1
274,4548,5140,0,1,3/23/2018 14:06,1
275,4563,5142,1,1,3/23/2018 14:06,1
276,4543,5141,1,1,3/23/2018 14:06,1
277,4538,5143,1,1,3/23/2018 14:06,1
278,4547,5142,1,1,3/23/2018 14:06,1
279,4537,5144,1,1,3/23/2018 14:06,1
280,4526,5141,1,1,3/23/2018 14:06,1
281,4534,5140,1,1,3/23/2018 14:06,1
282,4550,5142,1,1,3/23/2018 14:06,1
283,4525,5140,1,1,3/23/2018 14:06,1
284,4533,5146,1,1,3/23/2018 14:06,1
285,4560,5146,1,1,3/23/2018 14:07,1
286,4576,5142,1,1,3/23/2018 14:07,1
287,4544,5146,1,1,3/23/2018 14:07,1
288,4581,5140,1,1,3/23/2018 14:07,1
289,4579,5142,0,1,3/23/2018 14:07,1
290,4541,5141,1,1,3/23/2018 14:07,1
291,4573,5141,1,1,3/23/2018 14:07,1
292,4578,5143,1,1,3/23/2018 14:07,1
293,4558,5142,1,1,3/23/2018 14:07,1
294,4567,5143,0,1,3/23/2018 14:07,1
295,4567,5143,1,1,3/23/2018 14:07,1
296,4567,5143,0,1,3/23/2018 14:07,1
297,4567,5143,0,1,3/23/2018 14:07,1
298,4547,5142,0,1,3/23/2018 14:07,1
299,4565,5142,1,1,3/23/2018 14:07,1
300,4580,5143,1,1,3/23/2018 14:07,1
301,4535,5140,1,1,3/23/2018 14:07,1
302,4536,5143,1,1,3/23/2018 14:07,1
303,4529,5142,1,1,3/23/2018 14:07,1
304,4561,5146,1,1,3/23/2018 14:07,1
305,4537,5172,1,1,3/23/2018 14:08,1
306,4562,5142,1,1,3/23/2018 14:08,1
307,4575,5142,1,1,3/23/2018 14:08,1
308,4538,5142,1,1,3/23/2018 14:08,1
309,4530,5142,0,1,3/23/2018 14:08,1
310,2798,5144,1,1,3/23/2018 14:08,1
311,4567,5143,0,1,3/23/2018 14:08,1
312,4549,5172,1,1,3/23/2018 14:08,1
313,4532,5144,1,1,3/23/2018 14:08,1
314,4563,5140,1,1,3/23/2018 14:08,1
315,4550,5140,1,1,3/23/2018 14:08,1
316,4580,5143,0,1,3/23/2018 14:08,1
317,4534,5146,1,1,3/23/2018 14:08,1
318,4569,5142,1,1,3/23/2018 14:08,1
319,4568,5140,1,1,3/23/2018 14:08,1
320,4578,5142,1,1,3/23/2018 14:08,1
321,4547,5146,1,1,3/23/2018 14:08,1
322,4533,5141,1,1,3/23/2018 14:08,1
323,4560,5141,1,1,3/23/2018 14:08,1
324,4564,5141,1,1,3/23/2018 14:08,1
325,4540,5143,1,1,3/23/2018 14:08,1
326,4525,5146,1,1,3/23/2018 14:09,1
327,4579,5142,0,1,3/23/2018 14:09,1
328,4579,5142,0,1,3/23/2018 14:09,1
329,4576,5146,1,1,3/23/2018 14:09,1
330,4544,5141,1,1,3/23/2018 14:09,1
331,4530,5142,1,1,3/23/2018 14:09,1
332,4561,5141,1,1,3/23/2018 14:09,1
333,4551,5146,1,1,3/23/2018 14:09,1
334,4537,5143,1,1,3/23/2018 14:09,1
335,2798,5172,1,1,3/23/2018 14:09,1
336,4548,5146,1,1,3/23/2018 14:09,1
337,4535,5146,1,1,3/23/2018 14:09,1
338,4529,5140,1,1,3/23/2018 14:09,1
339,4549,5143,1,1,3/23/2018 14:10,1
340,4562,5140,1,1,3/23/2018 14:10,1
341,4534,5141,1,1,3/23/2018 14:10,1
342,4569,5140,1,1,3/23/2018 14:10,1
343,4532,5172,1,1,3/23/2018 14:10,1
344,4545,5144,1,1,3/23/2018 14:10,1
345,4563,5146,1,1,3/23/2018 14:10,1
346,4580,5142,1,1,3/23/2018 14:10,1
347,4547,5140,1,1,3/23/2018 14:10,1
348,4575,5140,1,1,3/23/2018 14:10,1
349,4581,5146,1,1,3/23/2018 14:10,1
350,4550,5146,1,1,3/23/2018 14:10,1
351,4536,5142,1,1,3/23/2018 14:10,1
352,4568,5146,1,1,3/23/2018 14:10,1
353,4576,5140,1,1,3/23/2018 14:11,1
354,4565,5140,1,1,3/23/2018 14:11,1
355,4562,5140,0,1,3/23/2018 14:11,1
356,4530,5146,1,1,3/23/2018 14:11,1
357,4549,5142,0,1,3/23/2018 14:11,1
358,4537,5142,1,1,3/23/2018 14:11,1
359,4569,5146,1,1,3/23/2018 14:11,1
360,4567,5142,1,1,3/23/2018 14:11,1
361,4548,5141,1,1,3/23/2018 14:11,1
362,4535,5141,0,1,3/23/2018 14:11,1
363,4551,5141,1,1,3/23/2018 14:11,1
364,4578,5140,1,1,3/23/2018 14:11,1
365,4532,5143,1,1,3/23/2018 14:11,1
366,4531,5144,1,1,3/23/2018 14:11,1
367,4529,5146,1,1,3/23/2018 14:11,1
368,4579,5142,0,1,3/23/2018 14:12,1
369,4579,5142,0,1,3/23/2018 14:12,1
370,4579,5142,0,1,3/23/2018 14:12,1
371,4540,5142,0,1,3/23/2018 14:12,1
372,2798,5143,1,1,3/23/2018 14:12,1
373,4563,5141,1,1,3/23/2018 14:12,1
374,4525,5141,1,1,3/23/2018 14:12,1
375,4550,5141,1,1,3/23/2018 14:12,1
376,4547,5141,1,1,3/23/2018 14:12,1
377,4549,5142,1,1,3/23/2018 14:12,1
378,4576,5141,1,1,3/23/2018 14:12,1
379,4565,5146,1,1,3/23/2018 14:12,1
380,4580,5140,1,1,3/23/2018 14:12,1
381,4540,5142,1,1,3/23/2018 14:12,1
382,4540,5142,0,1,3/23/2018 14:12,1
383,4535,5141,0,1,3/23/2018 14:12,1
384,4562,5146,1,1,3/23/2018 14:12,1
385,4545,5172,1,1,3/23/2018 14:12,1
386,4581,5141,1,1,3/23/2018 14:13,1
387,4568,5141,1,1,3/23/2018 14:13,1
388,4578,5146,1,1,3/23/2018 14:13,1
389,2798,5142,1,1,3/23/2018 14:13,1
390,4529,5141,1,1,3/23/2018 14:13,1
391,4537,5146,1,1,3/23/2018 14:13,1
392,4558,5140,1,1,3/23/2018 14:13,1
393,4530,5140,1,1,3/23/2018 14:13,1
394,4579,5140,1,1,3/23/2018 14:13,1
395,4567,5140,1,1,3/23/2018 14:13,1
396,4580,5146,1,1,3/23/2018 14:13,1
397,4536,5140,1,1,3/23/2018 14:13,1
398,4569,5141,1,1,3/23/2018 14:14,1
399,4575,5146,1,1,3/23/2018 14:14,1
400,4538,5140,1,1,3/23/2018 14:14,1
401,4532,5142,1,1,3/23/2018 14:14,1
402,4540,5140,1,1,3/23/2018 14:15,1
403,4549,5140,1,1,3/23/2018 14:15,1
404,4558,5146,1,1,3/23/2018 14:15,1
405,4580,5141,1,1,3/23/2018 14:15,1
406,4537,5140,1,1,3/23/2018 14:15,1
407,4578,5141,1,1,3/23/2018 14:15,1
408,4562,5141,1,1,3/23/2018 14:15,1
409,4579,5146,0,1,3/23/2018 14:15,1
410,4530,5141,1,1,3/23/2018 14:15,1
411,4575,5141,1,1,3/23/2018 14:15,1
412,2798,5140,1,1,3/23/2018 14:15,1
413,4555,5144,1,1,3/23/2018 14:15,1
414,4532,5140,1,1,3/23/2018 14:15,1
415,4555,5144,0,1,3/23/2018 14:15,1
416,4549,5146,1,1,3/23/2018 14:16,1
417,4558,5141,1,1,3/23/2018 14:16,1
418,4545,5143,1,1,3/23/2018 14:16,1
419,4531,5172,1,1,3/23/2018 14:16,1
420,4579,5146,1,1,3/23/2018 14:16,1
421,4567,5146,1,1,3/23/2018 14:16,1
422,4537,5141,1,1,3/23/2018 14:16,1
423,4579,5146,0,1,3/23/2018 14:16,1
424,4540,5146,1,1,3/23/2018 14:16,1
425,4538,5146,1,1,3/23/2018 14:16,1
426,2798,5146,1,1,3/23/2018 14:17,1
427,4532,5146,1,1,3/23/2018 14:17,1
428,4549,5141,1,1,3/23/2018 14:17,1
429,4555,5172,1,1,3/23/2018 14:17,1
430,4579,5141,0,1,3/23/2018 14:17,1
431,4559,5144,1,1,3/23/2018 14:17,1
432,4536,5146,1,1,3/23/2018 14:18,1
433,4538,5141,1,1,3/23/2018 14:18,1
434,4579,5141,0,1,3/23/2018 14:18,1
435,4555,5172,0,1,3/23/2018 14:18,1
436,2798,5141,1,1,3/23/2018 14:18,1
437,4532,5141,1,1,3/23/2018 14:18,1
438,4545,5142,1,1,3/23/2018 14:18,1
439,4579,5141,0,1,3/23/2018 14:19,1
440,4579,5141,1,1,3/23/2018 14:19,1
441,4556,5172,1,1,3/23/2018 14:19,1
442,4565,5141,1,1,3/23/2018 14:19,1
443,4531,5143,1,1,3/23/2018 14:19,1
444,4536,5141,1,1,3/23/2018 14:19,1
445,4559,5172,1,1,3/23/2018 14:19,1
446,4555,5143,1,1,3/23/2018 14:19,1
447,4567,5141,1,1,3/23/2018 14:20,1
448,4556,5143,1,1,3/23/2018 14:20,1
449,4540,5141,1,1,3/23/2018 14:20,1
450,4531,5142,1,1,3/23/2018 14:20,1
451,4579,5141,0,1,3/23/2018 14:20,1
452,4579,5141,0,1,3/23/2018 14:20,1
453,4559,5143,1,1,3/23/2018 14:21,1
454,4555,5142,1,1,3/23/2018 14:21,1
455,4545,5140,1,1,3/23/2018 14:21,1
456,4556,5142,1,1,3/23/2018 14:21,1
457,4579,5141,0,1,3/23/2018 14:22,1
458,4579,5141,0,1,3/23/2018 14:22,1
459,4579,5141,0,1,3/23/2018 14:22,1
460,4555,5140,1,1,3/23/2018 14:22,1
461,4579,5141,0,1,3/23/2018 14:22,1
462,4579,5141,0,1,3/23/2018 14:22,1
463,4579,5141,0,1,3/23/2018 14:22,1
464,4559,5142,1,1,3/23/2018 14:22,1
465,4545,5146,1,1,3/23/2018 14:22,1
466,4556,5146,1,1,3/23/2018 14:22,1
467,4579,5141,0,1,3/23/2018 14:22,1
468,4555,5146,1,1,3/23/2018 14:22,1
469,4559,5140,1,1,3/23/2018 14:22,1
470,4556,5140,1,1,3/23/2018 14:22,1
471,4545,5141,1,1,3/23/2018 14:23,1
472,4555,5141,1,1,3/23/2018 14:23,1
473,4559,5146,1,1,3/23/2018 14:23,1
474,4556,5141,1,1,3/23/2018 14:23,1
475,4531,5140,1,1,3/23/2018 14:23,1
476,4531,5146,1,1,3/23/2018 14:24,1
477,4559,5141,1,1,3/23/2018 14:24,1
478,4531,5141,1,1,3/23/2018 14:24,1
479,4582,5144,1,1,3/23/2018 14:29,1
480,4582,5172,1,1,3/23/2018 14:29,1
481,4582,5143,1,1,3/23/2018 14:29,1
482,4582,5142,1,1,3/23/2018 14:30,1
483,4582,5142,0,1,3/23/2018 14:30,1
484,4582,5140,1,1,3/23/2018 14:30,1
485,4582,5146,1,1,3/23/2018 14:30,1
486,4582,5141,1,1,3/23/2018 14:31,1
502,2963,5291,1,1,3/23/2018 16:47,1
501,3000,5300,1,1,3/23/2018 16:47,1
500,3000,5293,1,1,3/23/2018 16:47,1
499,3000,5297,1,1,3/23/2018 16:46,1
498,3000,5298,1,1,3/23/2018 16:46,1
497,3000,5289,1,1,3/23/2018 16:45,1
496,3000,5291,1,1,3/23/2018 16:45,1
503,2963,5289,1,1,3/23/2018 16:48,1
504,3000,5288,1,1,3/23/2018 16:48,1
505,2963,5298,1,1,3/23/2018 16:48,1
506,3000,5295,1,1,3/23/2018 16:48,1
507,2963,5297,1,1,3/23/2018 16:48,1
508,2963,5293,1,1,3/23/2018 16:49,1
509,2963,5300,1,1,3/23/2018 16:49,1
510,2963,5288,1,1,3/23/2018 16:49,1
511,2966,5291,1,1,3/23/2018 16:50,1
512,2963,5295,1,1,3/23/2018 16:50,1
513,2966,5289,1,1,3/23/2018 16:51,1
514,3004,5291,1,1,3/23/2018 16:53,1
515,2966,5298,1,1,3/23/2018 16:53,1
516,3004,5289,1,1,3/23/2018 16:53,1
517,3004,5298,1,1,3/23/2018 16:53,1
518,3004,5297,1,1,3/23/2018 16:54,1
519,3004,5293,1,1,3/23/2018 16:54,1
520,3006,5291,1,1,3/23/2018 16:54,1
521,2972,5291,1,1,3/23/2018 16:54,1
522,3004,5300,1,1,3/23/2018 16:54,1
523,3006,5289,1,1,3/23/2018 16:55,1
524,2972,5289,1,1,3/23/2018 16:55,1
525,3004,5288,1,1,3/23/2018 16:55,1
526,3004,5295,1,1,3/23/2018 16:55,1
527,3006,5298,1,1,3/23/2018 16:55,1
528,2972,5298,1,1,3/23/2018 16:55,1
529,3006,5297,1,1,3/23/2018 16:56,1
530,2972,5297,1,1,3/23/2018 16:56,1
531,2972,5293,1,1,3/23/2018 16:56,1
532,3006,5293,1,1,3/23/2018 16:56,1
533,2966,5297,1,1,3/23/2018 16:56,1
534,2972,5300,1,1,3/23/2018 16:57,1
535,2966,5293,1,1,3/23/2018 16:57,1
536,4572,5144,1,1,3/23/2018 16:58,1
537,2972,5288,1,1,3/23/2018 16:58,1
538,3006,5300,1,1,3/23/2018 16:58,1
539,2972,5295,1,1,3/23/2018 16:59,1
540,3006,5288,1,1,3/23/2018 16:59,1
541,3006,5295,1,1,3/23/2018 16:59,1
542,2966,5300,1,1,3/23/2018 16:59,1
543,2966,5288,1,1,3/23/2018 17:00,1
544,2966,5295,1,1,3/23/2018 17:02,1
545,2983,5291,1,1,3/23/2018 17:02,1
546,4741,5291,1,1,3/23/2018 17:05,1
547,4741,5289,1,1,3/23/2018 17:06,1
548,4741,5298,1,1,3/23/2018 17:06,1
549,4741,5297,1,1,3/23/2018 17:07,1
550,4741,5293,1,1,3/23/2018 17:07,1
551,4741,5300,1,1,3/23/2018 17:08,1
552,4741,5288,1,1,3/23/2018 17:08,1
553,4741,5295,1,1,3/23/2018 17:09,1
554,2984,5291,1,1,3/23/2018 17:11,1
555,2984,5289,1,1,3/23/2018 17:12,1
556,2984,5298,1,1,3/23/2018 17:12,1
557,2984,5297,1,1,3/23/2018 17:12,1
558,2984,5293,1,1,3/23/2018 17:13,1
559,2984,5300,1,1,3/23/2018 17:14,1
560,2984,5288,1,1,3/23/2018 17:14,1
561,2984,5295,1,1,3/23/2018 17:15,1
562,4572,5172,1,1,3/23/2018 17:27,1
563,4572,5143,1,1,3/23/2018 17:28,1
564,4572,5142,1,1,3/23/2018 17:28,1
565,4572,5140,1,1,3/23/2018 17:28,1
566,2986,5291,1,1,3/23/2018 17:29,1
567,4572,5146,1,1,3/23/2018 17:29,1
568,4572,5141,1,1,3/23/2018 17:29,1
569,2986,5289,1,1,3/23/2018 17:30,1
570,2986,5298,1,1,3/23/2018 17:32,1
571,2986,5297,1,1,3/23/2018 17:33,1
572,2986,5293,1,1,3/23/2018 17:34,1
573,2985,5291,1,1,3/23/2018 17:35,1
574,2985,5289,1,1,3/23/2018 17:36,1
575,2986,5300,1,1,3/23/2018 17:36,1
576,2985,5298,1,1,3/23/2018 17:36,1
577,2985,5297,1,1,3/23/2018 17:37,1
578,2986,5288,1,1,3/23/2018 17:37,1
579,2985,5293,1,1,3/23/2018 17:37,1
580,2985,5300,1,1,3/23/2018 17:38,1
581,2986,5295,1,1,3/23/2018 17:38,1
582,2985,5288,1,1,3/23/2018 17:38,1
583,2985,5295,1,1,3/23/2018 17:39,1
584,3003,5291,1,1,3/23/2018 18:24,1
585,3003,5289,1,1,3/23/2018 18:25,1
586,3003,5298,1,1,3/23/2018 18:25,1
587,3003,5297,1,1,3/23/2018 18:26,1
588,3003,5293,1,1,3/23/2018 18:26,1
589,3003,5300,1,1,3/23/2018 18:27,1
590,3003,5288,1,1,3/23/2018 18:27,1
591,3003,5295,1,1,3/23/2018 18:28,1
592,3020,5291,1,1,3/23/2018 18:31,1
593,3020,5289,1,1,3/23/2018 18:32,1
594,3020,5298,1,1,3/23/2018 18:33,1
595,3020,5297,1,1,3/23/2018 18:33,1
596,3020,5293,1,1,3/23/2018 18:34,1
597,3020,5300,1,1,3/23/2018 18:35,1
598,3020,5288,1,1,3/23/2018 18:35,1
599,3020,5295,1,1,3/23/2018 18:37,1
600,4695,5291,1,1,3/23/2018 18:40,1
601,4695,5289,1,1,3/23/2018 18:41,1
602,4695,5298,1,1,3/23/2018 18:41,1
603,2980,5291,1,1,3/23/2018 18:41,1
604,4695,5297,1,1,3/23/2018 18:42,1
605,2980,5289,1,1,3/23/2018 18:42,1
606,2995,5291,1,1,3/23/2018 18:42,1
607,2980,5298,1,1,3/23/2018 18:42,1
608,2995,5289,1,1,3/23/2018 18:43,1
609,2980,5297,1,1,3/23/2018 18:43,1
610,4695,5293,1,1,3/23/2018 18:43,1
611,2997,5291,1,1,3/23/2018 18:43,1
612,2995,5298,1,1,3/23/2018 18:43,1
613,2980,5293,1,1,3/23/2018 18:43,1
614,2995,5297,1,1,3/23/2018 18:44,1
615,2997,5289,1,1,3/23/2018 18:44,1
616,2995,5293,1,1,3/23/2018 18:44,1
617,2980,5300,1,1,3/23/2018 18:44,1
618,4695,5300,1,1,3/23/2018 18:44,1
619,2997,5298,1,1,3/23/2018 18:45,1
620,2980,5288,1,1,3/23/2018 18:45,1
621,4695,5288,1,1,3/23/2018 18:45,1
622,2995,5300,1,1,3/23/2018 18:45,1
623,2997,5297,1,1,3/23/2018 18:45,1
624,2980,5295,1,1,3/23/2018 18:45,1
625,2995,5288,1,1,3/23/2018 18:45,1
626,4695,5295,1,1,3/23/2018 18:46,1
627,2995,5295,1,1,3/23/2018 18:46,1
628,2997,5293,1,1,3/23/2018 18:46,1
629,2997,5300,1,1,3/23/2018 18:49,1
630,2997,5288,1,1,3/23/2018 18:50,1
631,2997,5295,1,1,3/23/2018 18:51,1
632,3041,5306,1,1,3/23/2018 18:51,1
633,3041,5305,1,1,3/23/2018 18:52,1
634,3041,5314,1,1,3/23/2018 18:52,1
635,3041,5310,1,1,3/23/2018 18:53,1
636,3041,5311,1,1,3/23/2018 18:53,1
637,3041,5308,1,1,3/23/2018 18:54,1
638,3041,5303,1,1,3/23/2018 18:54,1
639,3041,5309,1,1,3/23/2018 18:55,1
640,2987,5291,1,1,3/23/2018 18:55,1
641,2987,5289,1,1,3/23/2018 18:56,1
642,2987,5298,1,1,3/23/2018 18:57,1
643,2981,5291,1,1,3/23/2018 18:58,1
644,2987,5297,1,1,3/23/2018 18:58,1
645,2981,5289,1,1,3/23/2018 18:58,1
646,2987,5293,1,1,3/23/2018 18:59,1
647,2981,5298,1,1,3/23/2018 18:59,1
648,2987,5300,1,1,3/23/2018 18:59,1
649,2981,5297,1,1,3/23/2018 19:00,1
650,2981,5293,1,1,3/23/2018 19:00,1
651,2987,5288,1,1,3/23/2018 19:00,1
652,2981,5300,1,1,3/23/2018 19:00,1
653,2981,5288,1,1,3/23/2018 19:01,1
654,2987,5295,1,1,3/23/2018 19:01,1
655,2981,5295,1,1,3/23/2018 19:01,1
656,2968,5291,1,1,3/23/2018 19:02,1
657,2968,5289,1,1,3/23/2018 19:02,1
658,2968,5298,1,1,3/23/2018 19:03,1
659,2968,5297,1,1,3/23/2018 19:03,1
660,2968,5293,1,1,3/23/2018 19:03,1
661,2968,5300,1,1,3/23/2018 19:04,1
662,2968,5288,1,1,3/23/2018 19:04,1
663,2968,5295,1,1,3/23/2018 19:04,1
664,2999,5291,1,1,3/23/2018 19:11,1
665,2979,5291,1,1,3/23/2018 19:12,1
666,2979,5289,1,1,3/23/2018 19:12,1
667,2999,5289,1,1,3/23/2018 19:12,1
668,2979,5298,1,1,3/23/2018 19:13,1
669,3017,5291,1,1,3/23/2018 19:13,1
670,2979,5297,1,1,3/23/2018 19:14,1
671,2999,5298,1,1,3/23/2018 19:14,1
672,2979,5293,1,1,3/23/2018 19:14,1
673,2979,5300,1,1,3/23/2018 19:15,1
674,2999,5297,1,1,3/23/2018 19:15,1
675,2979,5288,1,1,3/23/2018 19:16,1
676,3017,5289,1,1,3/23/2018 19:17,1
677,2999,5293,1,1,3/23/2018 19:17,1
678,2979,5295,1,1,3/23/2018 19:17,1
679,2999,5300,1,1,3/23/2018 19:18,1
680,3017,5298,1,1,3/23/2018 19:19,1
681,3017,5297,1,1,3/23/2018 19:21,1
682,2999,5288,1,1,3/23/2018 19:22,1
683,3017,5293,1,1,3/23/2018 19:23,1
684,3012,5291,1,1,3/23/2018 19:23,1
685,2999,5295,1,1,3/23/2018 19:24,1
686,3017,5300,1,1,3/23/2018 19:24,1
687,3012,5289,1,1,3/23/2018 19:24,1
688,2992,5291,1,1,3/23/2018 19:24,1
689,3017,5288,1,1,3/23/2018 19:24,1
690,3012,5298,1,1,3/23/2018 19:25,1
691,3012,5297,1,1,3/23/2018 19:25,1
692,2977,5291,1,1,3/23/2018 19:26,1
693,2992,5289,1,1,3/23/2018 19:26,1
694,2977,5289,1,1,3/23/2018 19:27,1
695,2977,5298,1,1,3/23/2018 19:27,1
696,2992,5298,1,1,3/23/2018 19:27,1
697,2977,5297,1,1,3/23/2018 19:28,1
698,2992,5297,1,1,3/23/2018 19:28,1
699,2992,5293,1,1,3/23/2018 19:28,1
700,2977,5293,1,1,3/23/2018 19:28,1
701,2977,5300,1,1,3/23/2018 19:29,1
702,2992,5300,1,1,3/23/2018 19:29,1
703,3017,5295,1,1,3/23/2018 19:29,1
704,2977,5288,1,1,3/23/2018 19:30,1
705,2992,5288,1,1,3/23/2018 19:30,1
706,2992,5295,1,1,3/23/2018 19:31,1
707,2977,5295,1,1,3/23/2018 19:31,1
708,2989,5291,1,1,3/23/2018 19:34,1
709,2989,5289,1,1,3/23/2018 19:34,1
710,2989,5298,1,1,3/23/2018 19:35,1
711,2989,5297,1,1,3/23/2018 19:35,1
712,2989,5293,1,1,3/23/2018 19:35,1
713,2989,5300,1,1,3/23/2018 19:36,1
714,2989,5288,1,1,3/23/2018 19:36,1
715,2989,5295,1,1,3/23/2018 19:37,1
716,2976,5291,1,1,3/23/2018 19:41,1
717,2976,5289,1,1,3/23/2018 19:41,1
718,2976,5298,1,1,3/23/2018 19:41,1
719,2976,5297,1,1,3/23/2018 19:42,1
720,2976,5293,1,1,3/23/2018 19:42,1
721,2991,5291,1,1,3/23/2018 19:43,1
722,2976,5300,1,1,3/23/2018 19:43,1
723,2976,5288,1,1,3/23/2018 19:44,1
724,2976,5295,1,1,3/23/2018 19:45,1
725,2991,5289,1,1,3/23/2018 19:49,1
726,2991,5298,1,1,3/23/2018 19:50,1
727,2991,5297,1,1,3/23/2018 19:51,1
728,2991,5293,1,1,3/23/2018 19:52,1
729,2991,5300,1,1,3/23/2018 19:53,1
730,2991,5288,1,1,3/23/2018 19:54,1
731,2991,5295,1,1,3/23/2018 19:56,1
732,2993,5291,1,1,3/23/2018 20:11,1
733,3021,5291,1,1,3/23/2018 20:12,1
734,3021,5289,1,1,3/23/2018 20:12,1
735,2993,5289,1,1,3/23/2018 20:12,1
736,2993,5298,1,1,3/23/2018 20:13,1
737,2993,5297,1,1,3/23/2018 20:13,1
738,2993,5293,1,1,3/23/2018 20:14,1
739,2983,5289,1,1,3/23/2018 20:15,1
740,2993,5300,1,1,3/23/2018 20:15,1
741,2983,5298,1,1,3/23/2018 20:15,1
742,2993,5288,1,1,3/23/2018 20:16,1
743,2993,5295,1,1,3/23/2018 20:16,1
744,2983,5297,1,1,3/23/2018 20:17,1
745,2983,5293,1,1,3/23/2018 20:18,1
